index,home_outcome,stage,B365H,B365D,B365A,year,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,starplayer_Away,starplayer_Home,starplayer_No
1934,1,28,7.5,4.0,1.5,2009,5,7,4,5,12,11,2,2,0,0,13,19,3,10,37.0,63.0,1,0,0
1935,0,28,2.5,3.3,2.87,2009,6,5,6,3,7,10,1,2,0,0,14,21,6,5,51.0,49.0,0,0,1
1936,1,28,2.5,3.25,2.9,2009,4,5,7,4,12,15,1,0,0,0,14,15,2,4,50.0,50.0,0,0,1
1937,1,28,1.66,3.6,5.75,2009,10,2,8,10,12,16,3,1,0,0,38,18,13,5,49.0,51.0,0,0,1
1938,1,29,1.91,3.3,4.5,2009,8,3,8,2,12,16,2,3,1,0,23,10,10,3,61.0,39.0,0,1,0
1939,0,29,1.44,4.33,8.0,2009,9,4,6,3,10,16,0,4,0,0,24,15,7,4,57.0,43.0,0,0,1
1940,1,29,2.2,3.2,3.5,2009,5,3,3,5,9,10,0,1,0,0,12,11,6,2,52.0,48.0,0,0,1
1941,1,29,1.67,3.6,5.75,2009,4,3,6,5,11,12,1,1,0,0,9,15,3,4,53.0,47.0,0,0,1
1942,1,29,2.0,3.3,4.0,2009,5,9,7,1,13,8,1,3,0,0,31,12,9,5,47.0,53.0,0,0,1
1943,0,29,1.5,4.0,7.5,2009,9,2,6,7,7,12,0,1,0,0,22,23,5,8,53.0,47.0,0,0,1
1944,1,29,2.2,3.2,3.5,2009,8,3,11,6,12,12,1,3,0,0,44,14,12,4,49.0,51.0,0,0,1
1945,1,29,2.1,3.25,3.75,2009,5,4,5,7,11,8,0,0,0,0,22,26,4,5,46.0,54.0,0,0,1
1946,1,29,2.62,3.25,2.75,2009,1,4,7,7,19,15,3,3,0,0,15,19,3,3,49.0,51.0,0,0,1
1947,0,29,1.4,4.5,9.0,2009,5,3,12,4,7,10,0,2,0,0,19,14,5,2,53.0,47.0,0,1,0
1948,0,3,1.25,5.5,13.0,2009,8,1,10,5,8,15,1,1,0,0,22,11,11,2,55.0,45.0,0,1,0
1949,0,3,1.44,4.0,9.0,2008,12,1,7,3,13,12,2,2,0,0,19,9,11,1,53.0,47.0,0,1,0
1950,1,3,2.2,3.3,3.4,2008,4,6,7,1,20,12,4,2,0,0,15,11,3,3,46.0,54.0,0,0,1
1951,0,3,2.5,3.25,2.88,2008,4,7,3,5,12,20,1,5,0,0,24,20,10,4,55.0,45.0,0,0,1
1952,1,3,3.0,3.25,2.4,2008,2,5,5,7,8,12,0,2,0,0,20,22,5,8,45.0,55.0,1,0,0
1953,1,3,2.1,3.3,3.75,2008,7,2,10,2,4,13,1,0,0,0,24,9,5,3,59.0,41.0,0,0,1
1954,0,3,1.57,3.6,7.0,2008,4,1,10,5,13,17,2,4,0,1,19,11,4,4,47.0,53.0,0,0,1
1955,1,3,1.83,3.5,4.5,2008,10,7,9,7,21,18,2,2,0,0,26,10,7,5,52.0,48.0,0,0,1
1956,1,3,2.5,3.25,2.88,2008,4,1,7,4,20,13,1,0,0,0,23,12,7,4,48.0,52.0,0,0,1
1957,1,3,1.4,4.33,9.0,2008,5,1,10,4,10,14,3,0,0,0,17,18,5,8,50.0,50.0,0,1,0
1958,0,30,1.44,4.2,8.0,2009,4,4,6,3,9,12,1,3,0,1,11,19,4,6,57.0,43.0,0,1,0
1959,0,30,4.5,3.5,1.83,2009,6,11,4,8,14,8,2,2,0,0,15,14,8,7,50.0,50.0,1,0,0
1960,1,30,5.0,3.6,1.72,2009,4,10,4,5,11,11,0,1,0,0,27,26,7,4,41.0,59.0,0,0,1
1961,0,30,1.66,3.6,5.5,2009,10,4,9,3,15,13,3,5,0,1,15,18,7,8,61.0,39.0,0,1,0
1962,1,30,1.9,3.4,4.33,2009,12,1,6,4,14,9,2,1,0,0,43,3,7,1,56.0,44.0,0,0,1
1963,0,30,8.0,4.2,1.44,2009,11,13,9,6,13,12,2,4,0,1,16,13,3,4,54.0,46.0,1,0,0
1964,1,30,2.4,3.3,3.0,2009,2,9,10,5,11,12,2,1,0,0,34,21,8,4,50.0,50.0,0,0,1
1965,0,30,2.75,3.2,2.62,2009,9,3,6,4,19,9,2,1,0,0,24,24,7,4,44.0,56.0,0,0,1
1966,0,30,2.25,3.3,3.3,2009,2,6,6,11,18,13,4,1,0,0,23,17,5,4,48.0,52.0,0,0,1
1967,0,30,1.72,3.6,5.0,2009,6,3,10,8,14,14,1,3,0,0,21,18,4,4,47.0,53.0,0,0,1
1968,0,31,1.4,4.33,9.0,2009,6,4,7,3,12,18,1,2,0,0,29,18,8,4,53.0,47.0,0,1,0
1969,0,31,1.53,3.75,7.5,2009,7,4,10,6,10,10,1,3,0,0,16,3,7,2,58.0,42.0,1,0,0
1970,0,31,2.1,3.2,3.75,2009,7,8,6,5,10,8,1,1,0,0,11,21,10,8,52.0,48.0,0,0,1
1971,0,31,1.72,3.4,5.5,2009,7,10,4,7,16,14,0,3,0,0,5,17,1,4,57.0,43.0,0,0,1
1972,1,31,5.0,3.6,1.72,2009,6,10,2,5,7,19,0,2,0,0,17,14,4,6,48.0,52.0,1,0,0
1973,0,31,2.62,3.25,2.75,2009,5,4,5,5,14,11,1,1,0,0,20,16,5,7,49.0,51.0,0,0,1
1974,1,31,6.0,3.75,1.61,2009,2,9,3,9,9,10,2,2,0,0,8,25,3,5,48.0,52.0,1,0,0
1975,0,31,2.1,3.3,3.6,2009,7,4,5,14,18,14,2,1,0,0,17,20,6,3,45.0,55.0,0,0,1
1976,1,31,2.2,3.25,3.4,2009,12,5,6,3,9,9,2,1,0,0,20,7,6,3,61.0,39.0,0,0,1
1977,1,31,2.62,3.25,2.75,2009,1,1,8,6,14,14,0,2,0,0,17,16,1,4,58.0,42.0,0,0,1
1978,0,32,1.33,4.75,11.0,2009,7,7,14,3,8,12,2,1,0,0,17,9,7,2,60.0,40.0,0,1,0
1979,1,32,7.5,4.0,1.5,2009,7,4,8,11,6,5,1,2,0,0,23,14,5,4,50.0,50.0,1,0,0
1980,0,32,1.73,3.5,5.5,2009,9,5,8,3,10,17,1,5,0,0,41,19,10,1,60.0,40.0,0,0,1
1981,1,32,2.2,3.25,3.5,2009,6,3,10,5,9,14,0,2,0,0,24,16,11,6,47.0,53.0,0,0,1
1982,0,32,2.1,3.3,3.75,2009,9,4,6,8,15,16,3,3,0,0,21,19,3,3,49.0,51.0,0,0,1
1983,1,32,1.91,3.4,4.33,2009,6,9,10,4,10,8,0,1,0,0,16,10,8,3,47.0,53.0,0,0,1
1984,1,32,1.73,3.5,5.5,2009,2,4,9,5,12,10,3,1,0,0,20,11,5,2,50.0,50.0,0,0,1
1985,1,32,2.5,3.25,2.88,2009,9,5,10,5,15,11,4,2,0,0,27,19,9,3,52.0,48.0,0,0,1
1986,1,32,5.25,3.5,1.73,2009,3,1,8,11,13,18,3,3,0,0,20,11,6,5,41.0,59.0,0,0,1
1987,0,32,1.25,5.5,15.0,2009,10,4,11,9,11,17,0,0,0,0,9,11,8,5,60.0,40.0,0,1,0
1988,1,33,1.72,3.6,5.0,2009,13,0,8,4,10,12,0,1,0,0,25,3,12,0,52.0,48.0,0,1,0
1989,0,33,1.91,3.4,4.2,2009,5,2,5,14,12,22,2,3,0,0,14,29,6,6,50.0,50.0,0,0,1
1990,0,33,1.67,3.6,5.5,2009,18,5,5,5,12,17,1,2,0,0,18,18,4,7,52.0,48.0,0,0,1
1991,1,33,1.67,3.6,5.5,2009,7,9,10,7,9,11,2,3,0,0,27,14,12,11,50.0,50.0,0,0,1
1992,1,33,2.25,3.25,3.3,2009,18,6,6,6,10,15,3,1,0,0,29,11,8,1,52.0,48.0,0,0,1
1993,0,33,1.57,3.8,6.5,2009,9,12,5,11,15,13,1,2,0,0,10,25,3,9,57.0,43.0,0,1,0
1994,0,33,2.1,3.3,3.6,2009,13,1,11,4,10,15,2,4,0,0,38,21,6,5,53.0,47.0,0,0,1
1995,0,33,2.4,3.25,3.0,2009,2,4,5,3,14,7,3,1,0,0,32,20,4,6,57.0,43.0,0,0,1
1996,1,33,12.0,5.0,1.3,2009,6,6,6,10,13,3,0,0,0,0,13,21,5,4,48.0,52.0,1,0,0
1997,1,33,1.44,4.2,8.5,2009,10,6,13,10,10,12,0,1,0,0,37,12,4,6,49.0,51.0,0,1,0
1998,0,34,1.44,4.0,9.0,2009,12,2,6,2,18,12,3,3,0,0,24,10,6,2,53.0,47.0,0,1,0
1999,0,34,1.5,4.2,7.5,2009,11,6,6,0,4,11,0,0,0,0,13,11,8,1,54.0,46.0,0,0,1
2000,1,34,4.75,3.3,1.85,2009,6,11,3,11,10,11,1,0,0,0,4,12,3,5,42.0,58.0,1,0,0
2001,1,34,1.83,3.5,4.5,2009,5,7,7,7,11,14,1,3,0,0,21,8,5,3,52.0,48.0,1,0,0
2002,1,34,2.0,3.5,3.75,2009,7,6,4,9,10,7,2,2,0,0,21,20,6,10,52.0,48.0,0,0,1
2003,0,34,1.9,3.4,4.2,2009,8,11,6,10,9,12,0,0,0,0,25,27,4,7,54.0,46.0,0,0,1
2004,0,34,1.75,3.5,5.0,2009,5,4,6,8,8,12,1,2,0,0,11,22,5,7,57.0,43.0,0,0,1
2005,1,34,3.1,3.3,2.37,2009,5,6,3,7,15,10,0,1,0,0,25,29,5,5,48.0,52.0,0,0,1
2006,0,34,2.5,3.3,2.87,2009,6,4,4,4,8,10,0,1,0,0,20,13,6,3,49.0,51.0,0,0,1
2007,1,34,10.0,4.5,1.36,2009,2,7,2,16,15,14,3,1,1,0,21,16,3,8,46.0,54.0,1,0,0
2008,0,35,1.25,5.5,13.0,2009,11,4,14,1,5,10,0,2,0,1,21,5,6,1,57.0,43.0,0,1,0
2009,1,35,2.5,3.25,2.9,2009,6,6,6,4,16,13,3,4,0,0,23,15,9,3,46.0,54.0,0,0,1
2010,0,35,1.5,4.0,7.0,2009,13,7,7,5,7,9,1,1,0,0,16,14,9,7,55.0,45.0,0,0,1
2011,0,35,1.53,3.8,7.0,2009,6,5,5,6,13,11,0,2,0,0,30,20,13,7,55.0,45.0,0,0,1
2012,1,35,6.5,3.8,1.57,2009,8,3,7,9,8,9,1,1,0,0,22,6,3,3,44.0,56.0,1,0,0
2013,0,35,2.0,3.3,4.0,2009,6,8,2,7,10,12,2,3,0,0,16,30,7,6,49.0,51.0,0,1,0
2014,1,35,3.2,3.3,2.3,2009,5,6,8,6,8,10,3,1,1,0,13,27,5,11,48.0,52.0,0,0,1
2015,1,35,2.37,3.25,3.1,2009,5,2,7,4,7,10,3,2,0,0,47,14,7,0,47.0,53.0,0,0,1
2016,1,35,2.1,3.25,3.75,2009,13,2,12,9,14,11,2,3,0,0,30,16,9,6,55.0,45.0,0,0,1
2017,0,35,1.53,3.8,7.0,2009,4,2,8,7,7,7,0,1,0,0,10,11,5,4,56.0,44.0,0,1,0
2018,0,36,1.36,4.75,9.5,2009,6,5,6,5,9,14,1,1,0,0,19,23,8,7,49.0,51.0,0,1,0
2019,1,36,2.6,3.25,2.8,2009,9,5,10,8,17,11,1,0,0,0,37,14,6,2,44.0,56.0,1,0,0
2020,1,36,6.5,3.8,1.57,2009,2,7,5,7,10,17,3,2,0,0,19,20,2,4,49.0,51.0,1,0,0
2021,1,36,2.3,3.3,3.2,2009,6,0,7,3,16,13,2,3,0,0,28,23,4,5,51.0,49.0,0,0,1
2022,0,36,2.0,3.4,3.8,2009,7,4,11,6,9,15,3,2,0,0,26,17,10,1,57.0,43.0,0,0,1
2023,0,36,2.0,3.25,4.0,2009,4,4,4,3,19,14,2,1,0,0,25,16,4,4,55.0,45.0,0,0,1
2024,0,36,2.62,3.25,2.75,2009,8,5,5,5,10,10,1,0,0,0,12,23,7,5,57.0,43.0,0,0,1
2025,1,36,2.2,3.25,3.5,2009,2,2,3,13,10,4,2,0,0,0,26,19,10,3,45.0,55.0,0,0,1
2026,0,36,2.4,3.4,2.9,2009,6,6,4,8,11,9,2,0,0,0,16,12,5,3,50.0,50.0,0,0,1
2027,1,36,2.1,3.3,3.6,2009,4,0,9,8,12,18,0,1,0,0,17,7,5,3,59.0,41.0,0,0,1
2028,1,37,1.67,3.5,6.0,2009,3,10,8,5,14,18,0,5,0,0,13,22,2,6,50.0,50.0,0,1,0
2029,0,37,1.83,3.5,4.5,2009,9,4,8,5,5,8,0,1,0,0,23,26,4,7,51.0,49.0,0,0,1
2030,0,37,1.73,3.6,5.0,2009,6,6,9,4,14,14,1,2,0,1,31,8,6,3,63.0,37.0,0,0,1
2031,1,37,2.5,3.4,2.75,2009,6,6,4,5,15,18,0,2,0,0,15,17,6,10,45.0,55.0,0,0,1
2032,1,37,1.91,3.5,4.0,2009,4,4,10,7,7,17,0,3,1,0,26,10,6,2,52.0,48.0,0,0,1
2033,1,37,2.2,3.3,3.4,2009,8,9,5,9,13,8,1,2,0,0,15,34,5,6,51.0,49.0,0,0,1
2034,1,37,7.0,5.0,1.4,2009,7,7,4,5,14,4,2,0,0,0,32,21,11,5,41.0,59.0,1,0,0
2036,0,37,2.2,3.25,3.4,2009,6,3,8,8,10,11,0,0,0,0,19,12,6,3,55.0,45.0,0,0,1
2037,0,37,1.3,5.0,11.0,2009,11,5,7,5,5,3,1,2,0,0,24,14,2,3,57.0,43.0,0,1,0
2038,0,38,1.33,5.0,10.0,2009,9,1,13,2,10,11,1,0,0,0,9,1,6,0,57.0,43.0,0,0,1
2039,0,38,1.53,4.0,6.5,2009,2,3,12,4,10,3,0,1,0,0,16,8,7,3,54.0,46.0,0,1,0
2040,1,38,4.0,3.6,1.91,2009,4,6,1,4,3,3,1,1,0,0,12,10,6,3,44.0,56.0,1,0,0
2041,0,38,2.25,3.4,3.2,2009,7,4,8,11,16,10,0,1,0,0,9,32,4,5,54.0,46.0,0,0,1
2042,0,38,2.3,3.4,3.1,2009,7,3,7,5,8,10,0,2,0,0,21,22,5,3,57.0,43.0,0,0,1
2043,0,38,1.73,3.6,5.0,2009,16,0,9,4,5,9,0,0,0,0,11,16,12,6,59.0,41.0,0,1,0
2044,1,38,1.83,3.5,4.5,2009,4,6,4,7,14,10,0,1,1,0,11,16,4,9,49.0,51.0,0,0,1
2045,1,38,2.1,3.3,3.6,2009,8,12,9,5,15,10,0,0,0,0,14,12,2,2,52.0,48.0,0,0,1
2046,1,38,3.0,3.5,2.3,2009,9,4,4,7,19,12,2,1,0,0,25,10,8,2,52.0,48.0,0,0,1
2047,0,38,2.1,3.4,3.5,2009,9,3,10,7,9,22,0,4,0,0,15,7,8,2,49.0,51.0,0,0,1
2048,0,4,3.0,3.0,2.6,2008,10,4,6,3,10,16,0,3,0,0,23,14,5,4,56.0,44.0,0,0,1
2049,1,4,2.1,3.3,3.6,2008,14,9,8,6,17,12,1,4,0,0,34,16,12,8,54.0,46.0,0,0,1
2050,1,4,1.62,3.75,5.75,2008,3,3,10,5,10,17,0,2,1,0,15,13,5,3,51.0,49.0,0,0,1
2051,1,4,4.33,3.3,1.91,2008,3,5,10,9,15,12,0,1,0,1,15,18,8,5,48.0,52.0,1,0,0
2053,0,4,2.25,3.3,3.3,2008,11,5,7,4,17,12,1,1,0,0,31,17,12,6,64.0,36.0,0,0,1
2054,0,4,2.4,3.25,3.0,2008,5,12,6,6,10,20,1,1,0,0,19,15,8,8,57.0,43.0,0,0,1
2056,1,4,3.4,3.4,2.2,2008,5,3,5,3,8,16,2,1,0,0,22,20,6,8,61.0,39.0,0,0,1
2057,1,4,2.05,3.3,4.0,2008,9,3,9,3,10,8,1,1,0,0,36,13,8,6,54.0,46.0,0,0,1
2058,1,5,1.2,6.5,15.0,2008,13,2,15,2,8,12,1,1,0,0,61,11,20,3,64.0,36.0,0,1,0
2059,0,5,2.38,3.1,3.2,2008,11,12,6,4,11,15,2,3,0,0,23,19,8,5,51.0,49.0,0,0,1
2060,1,5,1.73,3.6,5.0,2008,7,5,6,9,17,12,2,2,0,0,17,18,3,4,45.0,55.0,0,0,1
2061,0,5,2.1,3.3,3.6,2008,4,9,9,4,9,18,1,2,0,0,14,27,2,6,59.0,41.0,0,0,1
2062,0,5,2.0,3.3,4.0,2008,5,2,4,8,13,15,0,1,0,0,23,13,8,5,59.0,41.0,0,0,1
2063,0,5,2.1,3.3,3.6,2008,2,5,8,6,13,12,2,0,0,0,21,19,4,3,47.0,53.0,0,0,1
2064,1,5,6.5,3.75,1.57,2008,7,5,5,12,15,10,2,2,0,0,29,33,7,17,43.0,57.0,1,0,0
2065,1,5,3.25,3.3,2.25,2008,7,4,5,7,21,15,3,3,0,0,26,13,5,6,49.0,51.0,0,0,1
2066,1,5,3.1,3.4,2.3,2008,4,7,5,8,12,12,0,1,0,0,12,19,4,6,46.0,54.0,0,0,1
2067,1,5,2.2,3.1,3.6,2008,16,8,9,6,16,23,1,7,0,0,32,13,7,4,50.0,50.0,0,1,0
2068,0,6,1.22,6.0,15.0,2008,19,5,11,5,9,10,0,3,0,0,30,14,16,4,79.0,21.0,0,1,0
2069,1,6,1.2,6.0,17.0,2008,12,3,11,3,9,13,2,1,0,0,27,9,15,4,62.0,38.0,0,1,0
2070,0,6,1.57,3.75,6.5,2008,7,2,4,6,8,9,1,1,0,0,15,21,5,5,53.0,47.0,0,0,1
2071,1,6,3.75,3.25,2.1,2008,2,8,4,5,19,22,3,3,1,0,17,12,7,4,49.0,51.0,1,0,0
2073,1,6,2.6,3.3,2.75,2008,1,6,3,2,8,20,0,4,0,0,25,12,5,5,54.0,46.0,0,0,1
2074,1,6,2.3,3.25,3.2,2008,7,9,12,7,14,15,4,1,0,0,15,14,2,4,58.0,42.0,0,0,1
2075,0,6,2.5,3.25,3.0,2008,5,7,2,6,17,12,4,3,0,0,12,24,3,6,45.0,55.0,0,0,1
2076,1,6,9.0,4.75,1.36,2008,6,13,2,5,7,12,2,1,0,0,16,13,5,5,42.0,58.0,1,0,0
2077,0,6,3.0,3.3,2.38,2008,4,8,6,5,12,21,3,4,0,0,12,11,5,3,51.0,49.0,0,0,1
2078,1,7,6.0,3.75,1.62,2008,5,6,3,9,12,15,3,5,0,0,6,18,1,7,39.0,61.0,1,0,0
2079,1,7,1.73,3.75,4.75,2008,15,4,13,4,15,15,4,2,0,0,28,1,12,0,69.0,31.0,0,0,1
2080,1,7,1.83,3.4,4.75,2008,5,6,9,6,15,7,4,3,0,0,21,14,7,7,50.0,50.0,0,0,1
2081,1,7,1.73,3.6,5.0,2008,3,9,8,2,17,15,1,3,0,0,22,18,3,5,35.0,65.0,0,0,1
2082,1,7,3.2,3.3,2.25,2008,2,6,2,6,10,13,1,1,1,0,7,30,1,7,50.0,50.0,1,0,0
2083,1,7,6.0,3.75,1.62,2008,4,8,3,8,9,9,2,1,0,0,16,24,3,4,39.0,61.0,1,0,0
2084,0,7,2.25,3.25,3.25,2008,6,5,5,8,10,14,2,1,0,0,15,17,8,6,51.0,49.0,0,0,1
2085,0,7,1.67,3.4,6.0,2008,11,3,8,4,7,15,0,3,0,0,14,25,2,4,57.0,43.0,0,0,1
2086,1,7,2.1,3.3,3.6,2008,11,2,12,4,11,12,3,0,0,0,26,16,8,2,55.0,45.0,0,0,1
2087,0,7,1.5,4.0,7.0,2008,15,2,12,6,11,15,0,3,0,0,28,15,7,1,49.0,51.0,0,1,0
2088,0,8,1.2,6.5,15.0,2008,10,2,5,4,10,14,0,1,0,0,32,6,15,1,78.0,22.0,0,1,0
2089,0,8,1.36,4.5,10.0,2008,11,4,8,2,9,13,2,4,0,0,26,12,7,4,61.0,39.0,0,1,0
2090,0,8,1.4,4.33,9.0,2008,8,3,9,3,10,15,1,1,0,0,28,8,4,2,60.0,40.0,0,1,0
2091,1,8,1.83,3.25,5.0,2008,6,3,8,5,19,19,1,3,0,0,28,6,11,2,58.0,42.0,0,0,1
2092,1,8,6.0,3.7,1.62,2008,4,8,6,8,13,9,2,0,0,0,15,19,5,8,40.0,60.0,1,0,0
2093,1,8,3.0,3.25,2.4,2008,2,10,3,12,14,15,0,2,1,0,11,16,5,10,40.0,60.0,0,0,1
2094,1,8,2.25,3.25,3.3,2008,10,7,5,7,14,7,1,1,0,0,19,11,7,5,49.0,51.0,0,0,1
2095,1,8,2.4,3.25,3.0,2008,5,1,7,6,15,12,1,3,0,0,20,15,11,8,53.0,47.0,0,0,1
2096,0,8,2.62,3.25,2.75,2008,3,7,9,8,11,11,2,1,0,0,22,25,3,4,46.0,54.0,0,0,1
2097,0,8,3.25,3.3,2.25,2008,3,5,5,5,13,12,1,2,0,2,19,6,5,1,46.0,54.0,0,0,1
2098,0,9,2.2,3.3,3.4,2008,3,6,10,5,12,15,1,2,0,0,26,21,2,4,59.0,41.0,0,0,1
2099,0,9,2.05,3.3,4.0,2008,7,2,10,8,9,13,0,3,0,0,19,13,2,4,53.0,47.0,0,0,1
2100,1,9,6.0,3.75,1.62,2008,6,10,4,10,13,9,2,3,1,0,6,15,4,9,39.0,61.0,1,0,0
2101,1,9,7.5,4.0,1.5,2008,10,10,4,9,19,13,3,3,0,0,20,17,6,9,57.0,43.0,1,0,0
2102,0,9,1.44,4.33,7.5,2008,8,6,7,4,13,15,1,0,0,0,12,22,5,8,57.0,43.0,0,0,1
2103,1,9,2.1,3.25,3.75,2008,2,1,9,2,17,13,3,1,0,0,20,3,10,2,52.0,48.0,0,0,1
2104,1,9,2.2,3.3,3.4,2008,14,6,13,6,11,15,1,2,0,0,16,11,14,5,47.0,53.0,0,0,1
2105,1,9,1.83,3.5,4.5,2008,11,5,11,4,8,8,0,0,0,0,19,18,8,6,54.0,46.0,0,0,1
2106,1,9,2.6,3.3,2.75,2008,6,4,11,2,15,8,1,2,0,0,25,15,9,4,46.0,54.0,0,0,1
2107,1,9,1.91,3.25,4.5,2008,6,2,12,6,18,15,3,3,0,0,16,3,4,2,70.0,30.0,0,1,0
2108,0,1,1.2,6.0,17.0,2009,18,3,11,3,13,8,1,1,0,0,27,16,12,2,55.0,45.0,0,0,1
2109,0,1,3.2,3.25,2.3,2009,9,3,8,4,12,14,3,3,0,0,17,24,6,5,57.0,43.0,1,0,0
2110,1,1,1.67,3.6,5.5,2009,4,8,7,6,15,15,2,2,0,0,20,7,4,6,42.0,58.0,0,0,1
2111,1,1,3.2,3.25,2.3,2009,5,4,3,8,11,12,0,0,0,0,13,19,4,9,45.0,55.0,0,0,1
2112,1,1,2.63,3.3,2.7,2009,10,9,10,5,9,6,0,0,0,0,31,16,8,6,48.0,52.0,0,0,1
2113,1,1,3.6,3.25,2.1,2009,8,3,4,3,11,11,2,1,0,0,26,11,6,4,47.0,53.0,1,0,0
2114,1,1,2.25,3.25,3.25,2009,4,9,9,7,14,9,2,1,0,0,22,20,3,7,43.0,57.0,0,0,1
2115,1,1,2.63,3.2,2.75,2009,4,3,11,6,11,18,3,2,0,0,21,8,6,4,50.0,50.0,0,0,1
2116,0,1,1.91,3.3,4.33,2009,4,10,8,4,16,10,2,2,0,0,14,13,3,6,52.0,48.0,0,0,1
2117,0,1,1.17,6.5,21.0,2009,13,3,16,4,14,16,1,2,0,0,25,15,11,4,50.0,50.0,0,1,0
2118,1,10,2.5,3.3,2.88,2009,8,5,3,5,11,10,2,0,0,0,21,10,7,4,50.0,50.0,0,0,1
2119,0,10,1.2,6.5,15.0,2009,14,4,11,3,7,12,0,1,0,0,26,14,8,0,65.0,35.0,0,1,0
2120,0,10,2.63,3.25,2.75,2009,4,9,5,5,9,12,3,1,0,0,14,16,4,3,46.0,54.0,0,0,1
2121,0,10,2.9,3.25,2.5,2009,11,6,6,7,7,11,3,1,0,0,15,29,6,8,47.0,53.0,0,0,1
2122,1,10,1.44,4.33,7.5,2009,10,3,9,6,9,18,0,3,0,0,16,10,7,1,67.0,33.0,0,0,1
2123,1,10,7.0,4.2,1.5,2009,6,6,8,6,18,17,3,2,0,0,15,21,6,8,50.0,50.0,0,0,1
2124,1,10,3.5,3.2,2.2,2009,4,6,4,4,10,12,1,2,0,0,17,23,8,3,55.0,45.0,0,0,1
2125,1,10,2.6,3.2,2.8,2009,2,3,6,6,17,25,2,1,0,0,23,24,6,6,53.0,47.0,0,0,1
2126,0,10,3.0,3.25,2.4,2009,6,7,6,3,20,13,2,3,0,0,14,10,5,1,49.0,51.0,0,1,0
2127,1,10,1.44,4.2,8.0,2009,8,2,14,7,13,11,0,2,0,0,30,8,13,2,49.0,51.0,0,0,1
2128,0,11,2.38,3.3,3.0,2009,8,4,9,4,12,10,0,1,0,0,26,11,7,4,54.0,46.0,0,0,1
2129,0,11,1.17,7.0,19.0,2009,9,2,10,2,7,13,0,2,0,0,35,4,7,2,65.0,35.0,0,0,1
2130,0,11,4.2,3.4,1.91,2009,2,4,6,3,10,12,1,0,0,2,10,9,2,2,51.0,49.0,1,0,0
2131,1,11,2.5,3.25,2.88,2009,3,6,7,8,21,18,1,3,1,0,27,22,3,4,46.0,54.0,0,0,1
2132,0,11,1.91,3.4,4.2,2009,4,4,7,3,10,12,1,3,0,0,20,7,7,1,60.0,40.0,0,0,1
2133,1,11,9.0,4.33,1.4,2009,6,15,9,12,9,7,1,1,1,0,14,14,8,9,48.0,52.0,1,0,0
2134,1,11,4.33,3.6,1.83,2009,5,8,3,7,9,11,3,2,0,0,27,31,4,8,43.0,57.0,0,0,1
2135,0,11,1.57,4.0,6.0,2009,8,6,8,2,16,10,1,1,0,0,12,15,6,2,56.0,44.0,0,0,1
2136,1,11,1.91,3.4,4.2,2009,4,5,6,4,12,14,0,3,0,0,24,18,4,3,52.0,48.0,0,0,1
2137,1,11,2.0,3.3,4.0,2009,5,6,10,5,13,10,3,3,1,0,30,10,8,2,50.0,50.0,0,0,1
2138,1,12,2.25,3.2,3.4,2009,13,6,8,4,16,16,2,1,0,0,27,21,10,6,57.0,43.0,0,0,1
2139,0,12,2.75,3.3,2.6,2009,3,3,8,3,13,13,1,4,0,0,10,13,4,2,53.0,47.0,0,0,1
2140,1,12,9.0,4.75,1.36,2009,3,8,3,5,7,13,2,3,0,0,13,25,4,4,40.0,60.0,0,0,1
2141,1,12,2.4,3.3,3.0,2009,8,4,11,4,13,18,0,5,0,0,34,15,5,4,54.0,46.0,0,0,1
2142,0,12,1.57,3.75,6.5,2009,4,8,5,7,9,17,1,2,0,0,10,22,4,4,51.0,49.0,0,0,1
2143,1,12,1.33,4.75,11.0,2009,7,1,6,2,12,11,1,3,0,0,10,4,8,3,52.0,48.0,0,0,1
2144,1,12,1.36,4.5,10.0,2009,15,0,16,3,7,8,1,2,0,0,42,3,11,1,63.0,37.0,0,0,1
2145,0,12,1.8,3.5,4.75,2009,8,7,11,4,14,19,1,4,0,0,33,19,8,1,60.0,40.0,0,0,1
2146,0,12,2.1,3.4,3.6,2009,5,2,3,5,13,15,3,3,0,0,21,10,8,5,60.0,40.0,0,0,1
2147,0,12,2.0,3.25,4.0,2009,6,8,3,11,12,15,3,3,0,0,12,19,0,7,52.0,48.0,0,1,0
2148,0,13,2.5,3.2,2.9,2009,1,5,1,6,5,10,1,0,0,0,8,21,0,7,45.0,55.0,0,0,1
2149,0,13,6.0,3.75,1.62,2009,1,5,5,6,10,11,2,1,0,0,14,17,2,6,43.0,57.0,0,0,1
2150,0,13,2.1,3.4,3.5,2009,3,10,6,6,14,11,1,2,0,0,22,14,4,4,53.0,47.0,0,0,1
2151,1,13,3.4,3.3,2.2,2009,3,5,8,4,7,11,0,3,0,0,15,23,6,8,41.0,59.0,0,0,1
2152,0,13,1.17,7.0,19.0,2009,12,4,10,2,5,14,0,2,0,0,13,11,5,6,70.0,30.0,0,1,0
