,stage,B365H,B365D,B365A,year,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_outcome,starplayer_Away,starplayer_Home,starplayer_No
4334,4,1.8,3.75,5.0,2014,3,4,2,4,13,7,0,2,0,0,13,13,5,5,47.0,53.0,0,0,0,1
4335,4,2.1,3.4,4.0,2014,9,0,16,4,9,15,3,0,0,0,28,9,16,3,59.0,41.0,1,0,0,1
4336,4,3.6,3.5,2.15,2014,3,10,3,4,16,14,5,1,0,0,18,14,6,5,37.0,63.0,1,0,0,1
4337,4,3.5,3.5,2.2,2014,8,4,5,6,8,5,2,3,0,0,17,7,9,1,46.0,54.0,1,0,0,1
4338,5,4.75,3.6,1.85,2014,4,4,1,4,12,10,1,3,0,0,13,13,5,5,28.0,72.0,1,1,0,0
4339,5,2.5,3.3,3.1,2014,5,7,5,5,14,14,1,2,0,0,17,13,5,1,43.0,57.0,1,0,0,1
4340,5,1.4,5.0,9.0,2014,6,4,7,3,8,10,2,1,0,0,16,12,7,1,76.0,24.0,1,0,0,1
4341,5,5.5,4.2,1.67,2014,2,5,5,9,11,11,1,1,0,1,19,17,2,4,41.0,59.0,0,1,0,0
4342,5,2.38,3.5,3.1,2014,6,3,9,2,16,12,4,4,0,0,25,10,14,2,60.0,40.0,1,0,1,0
4343,5,2.2,3.3,3.75,2014,12,2,7,5,12,10,4,2,0,0,24,11,4,2,63.0,37.0,1,0,0,1
4344,5,2.8,3.25,2.8,2014,9,3,11,4,6,15,2,4,0,0,19,12,10,1,55.0,45.0,1,0,0,1
4345,5,2.5,3.3,3.1,2014,2,3,3,6,11,15,1,4,0,0,6,11,2,4,46.0,54.0,1,0,0,1
4346,5,1.53,4.33,7.0,2014,3,5,3,4,12,7,2,2,0,0,29,10,9,7,62.0,38.0,1,0,0,1
4347,5,4.5,3.8,1.85,2014,8,7,3,3,17,11,4,1,0,0,11,16,7,5,36.0,64.0,0,0,0,1
4348,6,1.75,3.9,5.0,2014,15,6,2,1,8,14,3,6,0,0,30,6,15,5,69.0,31.0,1,0,1,0
4349,6,1.22,7.0,16.0,2014,8,2,8,4,11,9,2,2,0,0,17,12,9,2,62.0,38.0,0,0,1,0
4350,6,2.63,3.4,2.88,2014,7,4,5,2,10,7,0,2,0,0,15,24,6,6,39.0,61.0,0,0,0,1
4351,6,6.5,4.2,1.57,2014,4,7,4,8,10,6,0,2,0,0,23,8,3,8,41.0,59.0,1,1,0,0
4352,6,1.91,3.75,4.33,2014,14,6,8,3,8,9,2,1,0,0,14,7,8,2,48.0,52.0,1,0,0,1
4353,6,1.4,5.5,8.0,2014,3,1,3,6,10,12,1,3,1,0,12,24,7,10,58.0,42.0,0,0,1,0
4354,6,1.44,4.6,8.5,2014,7,0,8,7,12,11,2,1,0,0,13,8,6,3,56.0,44.0,0,0,0,1
4355,6,2.15,3.4,3.8,2014,6,4,4,11,20,15,1,2,0,0,8,20,2,10,44.0,56.0,0,0,0,1
4356,6,2.9,3.3,2.63,2014,5,1,10,6,14,16,2,2,0,0,23,11,10,1,48.0,52.0,1,0,0,1
4357,6,2.0,3.5,4.2,2014,10,7,7,4,6,9,1,2,0,0,19,16,10,2,62.0,38.0,0,0,0,1
4358,7,7.5,4.5,1.5,2014,3,14,5,11,4,6,0,1,0,0,7,23,0,7,33.0,67.0,1,1,0,0
4359,7,1.67,4.2,5.25,2014,3,3,2,6,14,10,4,3,0,0,11,14,2,2,47.0,53.0,0,0,1,0
4360,7,2.1,3.5,3.8,2014,7,5,7,5,6,13,1,2,0,0,14,13,6,7,60.0,40.0,0,0,0,1
4361,7,1.8,3.75,5.0,2014,10,3,5,6,16,13,2,2,0,0,23,25,9,3,53.0,47.0,1,0,0,1
4362,7,1.44,5.0,7.5,2014,11,3,5,4,12,16,2,2,0,0,14,14,5,5,55.0,45.0,0,0,0,1
4363,7,1.67,4.2,5.25,2014,4,6,8,2,18,12,4,3,0,0,19,16,11,6,53.0,47.0,0,0,1,0
4364,7,2.55,3.25,3.1,2014,2,5,3,4,11,17,3,4,0,0,12,14,7,4,40.0,60.0,0,0,0,1
4365,7,1.91,3.7,4.33,2014,4,3,5,3,11,15,1,3,0,0,11,21,3,1,64.0,36.0,1,0,0,1
4366,7,2.2,3.5,3.5,2014,5,5,2,4,15,9,2,1,0,0,13,12,10,5,45.0,55.0,0,0,0,1
4367,7,1.91,3.6,4.5,2014,5,5,4,3,10,12,2,2,0,0,18,9,7,5,49.0,51.0,0,0,0,1
4368,8,1.4,5.0,9.0,2014,13,3,7,0,7,13,2,2,0,0,15,4,10,0,69.0,31.0,1,0,0,1
4369,8,2.8,3.4,2.7,2014,2,2,9,6,3,10,0,1,0,0,13,11,5,7,45.0,55.0,1,0,0,1
4370,8,8.5,4.75,1.44,2014,3,5,3,7,13,7,2,1,0,1,10,6,3,2,29.0,71.0,1,1,0,0
4371,8,1.6,4.0,6.5,2014,10,6,2,4,12,16,2,2,0,0,7,20,3,4,60.0,40.0,0,0,0,1
4372,8,1.45,4.75,8.0,2014,11,12,5,6,11,10,1,2,0,1,10,7,3,4,62.0,38.0,0,0,1,0
4373,8,2.25,3.6,3.3,2014,9,4,7,2,13,17,0,3,0,0,17,17,10,7,50.0,50.0,0,0,0,1
4374,8,6.0,4.2,1.6,2014,9,6,5,7,11,15,2,3,0,0,18,9,7,2,44.0,56.0,1,0,0,1
4375,8,1.57,4.0,7.0,2014,4,3,7,5,11,8,1,3,0,0,18,13,5,6,51.0,49.0,0,0,0,1
4376,8,2.5,3.3,3.1,2014,6,7,8,3,17,7,4,1,0,0,14,8,3,5,43.0,57.0,0,0,0,1
4377,8,5.0,4.0,1.75,2014,2,11,3,8,6,8,1,2,0,0,10,33,0,11,37.0,63.0,1,1,0,0
4378,9,4.75,3.75,1.83,2014,7,8,7,4,11,7,4,2,0,0,32,8,5,4,38.0,62.0,1,0,0,1
4379,9,1.44,4.75,8.0,2014,14,3,6,2,10,17,3,2,0,0,24,11,14,1,66.0,34.0,1,0,0,1
4380,9,2.88,3.6,2.5,2014,6,3,9,4,12,14,3,6,0,0,27,10,4,7,52.0,48.0,1,0,1,0
4381,9,2.38,3.25,3.4,2014,3,10,3,6,11,15,0,2,0,0,11,23,2,4,35.0,65.0,0,0,0,1
4382,9,1.65,4.0,6.0,2014,5,2,12,2,10,13,0,2,0,0,14,7,6,3,62.0,38.0,0,0,0,1
4383,9,5.5,3.8,1.73,2014,4,5,3,9,9,8,3,3,0,0,14,21,3,3,39.0,61.0,1,0,0,1
4384,9,1.95,3.7,4.2,2014,2,4,5,4,7,11,0,0,0,0,10,10,2,2,49.0,51.0,0,0,0,1
4385,9,1.75,3.9,5.0,2014,8,2,9,4,9,12,2,3,0,0,29,11,10,2,68.0,32.0,1,0,0,1
4386,9,1.91,3.6,4.5,2014,7,7,8,2,14,8,3,1,0,0,27,7,6,3,69.0,31.0,1,0,0,1
4387,9,6.5,4.5,1.55,2014,4,9,6,13,12,14,2,1,0,0,26,17,4,8,31.0,69.0,0,1,0,0
4388,1,1.29,6.0,12.0,2015,15,5,8,2,12,9,1,3,0,0,28,7,5,4,62.0,38.0,1,0,0,1
4389,1,2.0,3.6,4.0,2015,5,4,8,2,13,13,3,3,0,0,19,15,6,3,57.0,43.0,1,0,0,1
4390,1,1.36,5.0,11.0,2015,7,13,4,2,15,16,1,3,1,0,10,10,4,8,53.0,47.0,1,0,1,0
4391,1,1.7,3.9,5.5,2015,4,6,5,3,7,14,1,2,0,0,23,11,8,2,67.0,33.0,1,0,0,1
4392,1,1.95,3.5,4.33,2015,8,5,9,4,13,17,2,4,0,0,16,10,6,3,44.0,56.0,0,0,0,1
4393,1,1.65,4.0,6.0,2015,6,6,4,2,12,12,2,3,0,0,8,11,1,2,51.0,49.0,0,0,0,1
4394,1,2.88,3.3,2.7,2015,4,5,3,8,9,12,2,4,0,0,17,11,6,6,56.0,44.0,1,0,0,1
4395,1,2.55,3.3,3.0,2015,7,6,8,1,14,20,1,0,0,0,18,18,1,4,63.0,37.0,1,0,0,1
4396,1,3.4,3.4,2.3,2015,5,8,2,3,10,16,2,4,0,0,18,11,3,5,47.0,53.0,1,0,0,1
4397,1,5.75,4.0,1.67,2015,5,11,5,3,12,9,4,1,0,0,16,16,6,6,33.0,67.0,1,1,0,0
4398,10,1.44,4.75,8.0,2015,9,5,9,4,11,13,2,1,0,0,17,13,7,5,56.0,44.0,0,0,0,1
4399,10,3.0,3.3,2.6,2015,4,3,4,5,10,8,2,3,0,0,18,10,4,6,48.0,52.0,1,0,0,1
4400,10,3.4,3.5,2.25,2015,4,7,5,2,8,15,0,1,0,0,20,14,4,5,45.0,55.0,1,0,0,1
4401,10,2.2,3.6,3.4,2015,5,5,6,3,8,10,3,1,0,0,17,17,3,2,48.0,52.0,0,0,0,1
4402,10,2.05,3.6,3.8,2015,6,4,9,4,9,11,1,1,0,0,13,14,10,7,60.0,40.0,1,0,0,1
4403,10,2.6,3.5,2.8,2015,1,3,3,4,17,13,2,2,0,0,21,9,6,4,60.0,40.0,1,0,1,0
4404,10,2.0,3.5,4.2,2015,5,3,9,2,11,6,1,2,0,0,25,16,13,3,61.0,39.0,1,0,0,1
4405,10,2.1,3.3,4.0,2015,2,7,9,5,10,18,3,1,0,0,17,6,11,5,67.0,33.0,1,0,0,1
4406,10,2.6,3.4,2.9,2015,4,13,3,6,12,10,0,2,0,1,14,19,1,10,39.0,61.0,0,0,0,1
4407,10,4.0,3.8,1.95,2015,6,5,3,5,10,12,1,6,0,0,21,11,7,4,45.0,55.0,0,1,0,0
4408,11,2.1,3.5,3.75,2015,5,8,1,5,9,21,1,4,0,0,14,13,1,7,43.0,57.0,1,0,1,0
4409,11,3.8,3.5,2.1,2015,9,3,6,2,12,15,3,3,0,0,17,15,7,3,45.0,55.0,1,1,0,0
4410,11,1.5,4.5,7.5,2015,4,11,6,4,6,5,3,2,0,0,11,15,6,1,69.0,31.0,0,0,0,1
4411,11,1.29,6.0,12.0,2015,8,4,7,1,4,13,2,2,0,1,15,7,12,4,72.0,28.0,0,0,0,1
4412,11,2.4,3.4,3.2,2015,10,2,5,5,7,16,1,3,0,0,22,16,11,4,52.0,48.0,1,0,0,1
4413,11,1.55,4.33,6.5,2015,3,6,7,10,5,5,1,2,0,0,15,12,4,6,49.0,51.0,0,0,0,1
4414,11,5.0,4.0,1.75,2015,7,3,1,7,12,6,2,0,0,0,16,12,4,4,54.0,46.0,1,0,0,1
4415,11,1.44,4.75,8.0,2015,8,6,4,6,6,15,0,3,0,0,14,13,4,3,62.0,38.0,0,0,0,1
4416,11,2.6,3.4,2.9,2015,12,3,6,4,16,12,3,0,0,1,12,14,7,2,49.0,51.0,0,0,0,1
4417,11,2.9,3.4,2.6,2015,7,5,4,5,3,11,0,2,0,0,19,19,6,4,46.0,54.0,1,0,0,1
4418,12,1.73,4.0,5.0,2015,2,4,5,9,13,17,0,1,0,0,16,11,7,6,55.0,45.0,1,0,0,1
4419,12,7.5,5.0,1.44,2015,0,8,3,7,7,7,1,1,0,0,12,25,3,8,42.0,58.0,1,0,0,1
4420,12,2.25,3.5,3.4,2015,12,0,10,1,9,11,2,2,0,0,26,4,16,0,68.0,32.0,1,0,0,1
4421,12,1.85,3.8,4.5,2015,6,4,4,3,11,10,0,1,0,0,20,12,4,2,41.0,59.0,0,0,0,1
4422,12,1.67,3.8,6.0,2015,12,3,9,3,7,7,1,2,0,0,21,8,14,6,63.0,37.0,1,0,0,1
4423,12,1.33,5.25,12.0,2015,5,1,6,2,11,10,1,3,0,1,19,12,5,1,70.0,30.0,0,0,1,0
4424,12,2.45,3.4,3.1,2015,4,1,4,7,12,7,1,0,0,0,11,11,5,2,33.0,67.0,0,0,0,1
4425,12,3.8,3.6,2.05,2015,2,9,5,9,13,10,3,1,0,0,13,19,1,9,37.0,63.0,0,1,0,0
4426,12,4.75,3.8,1.8,2015,2,7,4,4,10,11,1,3,0,0,15,16,3,7,34.0,66.0,1,0,0,1
4427,12,2.6,3.5,2.8,2015,6,7,8,6,11,12,1,2,0,0,17,12,3,5,51.0,49.0,1,0,0,1
4428,13,1.4,5.0,9.0,2015,11,3,9,1,4,12,1,4,0,0,28,13,6,5,66.0,34.0,0,0,1,0
4429,13,1.57,4.0,7.0,2015,10,5,11,6,18,11,1,3,0,0,36,8,11,2,67.0,33.0,1,0,0,1
4430,13,1.57,4.2,6.5,2015,9,8,4,3,6,10,0,0,0,0,10,4,2,3,59.0,41.0,0,0,0,1
4431,13,1.7,4.0,5.5,2015,5,9,5,2,7,13,0,3,0,0,19,4,11,5,59.0,41.0,1,0,0,1
4432,13,2.88,3.6,2.5,2015,6,9,4,5,9,12,4,1,0,0,17,14,4,9,54.0,46.0,1,0,0,1
4433,13,1.57,4.0,7.0,2015,4,4,11,10,8,8,2,0,0,0,26,7,7,3,59.0,41.0,1,0,0,1
4434,13,1.91,3.6,4.5,2015,7,6,2,8,7,9,3,2,0,0,14,14,4,5,43.0,57.0,1,0,0,1
4435,13,1.57,4.2,6.5,2015,11,2,8,6,14,9,2,2,0,0,11,16,7,6,56.0,44.0,0,0,0,1
4436,13,4.33,3.4,2.0,2015,7,6,2,6,6,12,1,2,0,0,11,18,4,10,43.0,57.0,1,1,0,0
4437,13,7.0,4.33,1.53,2015,1,6,2,7,14,10,3,2,0,0,17,29,3,5,27.0,73.0,0,0,0,1
4438,14,2.75,3.3,2.8,2015,6,9,3,4,6,13,2,4,0,0,19,9,10,10,66.0,34.0,1,0,0,1
4439,14,2.9,3.6,2.5,2015,12,5,5,2,6,6,2,0,0,0,11,5,10,5,58.0,42.0,1,0,0,1
4440,14,1.7,3.9,5.5,2015,7,3,7,1,7,13,1,1,0,0,18,14,7,5,54.0,46.0,0,0,0,1
4441,14,3.1,3.5,2.4,2015,3,6,3,4,5,7,0,1,0,0,14,22,1,8,32.0,68.0,1,1,0,0
4442,14,1.44,4.75,8.0,2015,6,2,3,6,12,7,3,1,0,0,13,17,8,7,57.0,43.0,0,0,0,1
4443,14,1.6,4.33,6.0,2015,12,5,2,2,14,11,2,1,0,0,8,9,6,4,47.0,53.0,0,0,0,1
4444,14,6.0,4.2,1.62,2015,2,3,4,8,8,6,1,1,0,0,18,27,3,6,37.0,63.0,1,0,0,1
4445,14,3.2,3.3,2.45,2015,7,3,8,3,4,10,0,3,0,0,17,9,9,5,48.0,52.0,0,0,0,1
4446,14,2.6,3.4,2.9,2015,7,1,3,4,14,9,4,2,0,0,14,14,4,4,56.0,44.0,1,1,0,0
4447,14,2.05,3.5,4.0,2015,8,5,8,2,15,16,0,2,0,0,19,19,5,2,61.0,39.0,1,0,0,1
4448,15,1.29,6.0,13.0,2015,8,5,6,6,7,11,1,1,0,0,13,19,3,2,74.0,26.0,0,0,0,1
4449,15,1.36,5.25,9.5,2015,11,7,9,6,10,13,2,1,0,0,30,7,11,4,63.0,37.0,1,0,1,0
4450,15,2.1,3.6,3.75,2015,9,6,8,5,4,11,1,2,0,0,25,18,13,6,63.0,37.0,1,0,0,1
4451,15,1.44,4.5,9.0,2015,7,5,12,6,9,13,1,0,0,0,25,12,6,2,63.0,37.0,1,0,1,0
4452,15,5.75,4.33,1.62,2015,3,4,4,9,7,10,3,1,0,0,9,14,2,7,41.0,59.0,0,0,0,1
4453,15,1.5,4.5,7.5,2015,7,2,13,6,4,9,1,2,0,0,29,2,10,4,61.0,39.0,1,0,0,1
4454,15,5.25,4.0,1.7,2015,2,4,4,6,9,10,0,1,0,0,6,13,1,6,46.0,54.0,0,1,0,0
4455,15,2.7,3.4,2.75,2015,3,5,7,7,4,17,2,3,0,0,20,8,3,8,60.0,40.0,1,0,0,1
4456,15,2.15,3.5,3.6,2015,8,2,5,4,11,10,3,3,0,0,15,18,4,1,51.0,49.0,0,0,0,1
4457,15,4.75,3.6,1.85,2015,6,6,4,2,13,10,3,2,0,0,19,11,3,6,35.0,65.0,1,0,0,1
4458,16,6.5,4.2,1.57,2015,7,4,11,3,8,7,0,0,0,0,19,13,5,5,46.0,54.0,1,0,0,1
4459,16,3.4,3.4,2.3,2015,4,6,7,3,12,12,2,1,0,0,12,20,5,7,43.0,57.0,0,0,0,1
4460,16,2.6,3.3,3.0,2015,10,7,2,7,11,13,0,0,0,0,17,21,8,5,43.0,57.0,0,0,0,1
4461,16,3.2,3.5,2.35,2015,4,8,3,3,16,8,2,0,0,0,25,30,1,8,34.0,66.0,0,1,0,0
4462,16,1.4,4.75,10.0,2015,15,2,11,2,7,10,0,0,0,0,44,11,4,4,70.0,30.0,1,0,0,1
4463,16,1.3,6.0,11.0,2015,5,8,5,3,13,15,3,1,0,0,10,12,5,5,55.0,45.0,0,0,1,0
4464,16,2.9,3.5,2.55,2015,1,4,6,11,10,6,1,0,0,0,13,11,5,4,41.0,59.0,1,0,0,1
4465,16,2.9,3.3,2.63,2015,2,8,12,3,6,9,1,0,0,0,29,8,8,3,47.0,53.0,1,0,0,1
4467,16,2.63,3.3,2.9,2015,21,4,6,6,7,9,1,2,0,0,27,15,11,7,46.0,54.0,1,0,0,1
4468,17,2.45,3.5,3.0,2015,3,10,3,6,5,16,0,2,0,0,16,28,4,8,37.0,63.0,0,1,0,0
4469,17,1.33,5.25,12.0,2015,7,4,6,7,12,12,1,3,0,0,16,10,2,2,68.0,32.0,0,0,1,0
4470,17,2.1,3.75,3.6,2015,8,1,5,4,6,13,2,1,0,0,23,7,10,2,68.0,32.0,1,0,0,1
4471,17,1.45,4.5,8.5,2015,6,2,6,2,4,10,0,2,0,0,46,9,11,0,70.0,30.0,1,0,0,1
4472,17,2.05,3.5,4.0,2015,4,6,5,3,9,14,1,3,0,0,24,28,3,7,47.0,53.0,1,0,0,1
4473,17,2.7,3.4,2.8,2015,10,6,1,5,18,9,1,1,0,0,15,13,4,7,51.0,49.0,1,0,0,1
4474,17,2.5,3.2,3.2,2015,11,4,10,7,6,12,2,0,0,0,28,11,7,3,59.0,41.0,1,0,0,1
4475,17,2.1,3.4,3.9,2015,10,3,11,7,5,9,0,1,0,0,18,14,8,9,73.0,27.0,1,0,0,1
4476,17,4.2,3.6,1.95,2015,3,8,0,6,6,9,1,0,0,0,10,19,7,9,34.0,66.0,0,0,0,1
4477,17,2.55,3.3,3.0,2015,3,7,2,6,12,9,2,1,2,0,19,17,4,8,31.0,69.0,1,0,0,1
4478,18,2.63,3.25,2.75,2015,8,5,6,4,13,12,3,3,0,0,23,7,9,6,59.0,41.0,1,0,0,1
4479,18,2.4,3.3,3.0,2015,8,4,2,5,10,13,1,0,0,0,14,21,8,9,55.0,45.0,1,0,0,1
4480,18,1.44,4.5,7.5,2015,8,8,7,3,7,15,1,4,0,0,22,11,9,4,62.0,38.0,1,0,1,0
4481,18,1.91,3.8,3.8,2015,13,3,13,5,12,8,2,1,0,0,27,25,7,6,61.0,39.0,0,0,0,1
4482,18,1.2,7.0,13.0,2015,8,4,4,5,10,11,1,1,0,0,15,16,5,1,66.0,34.0,0,0,1,0
4483,18,3.2,3.5,2.2,2015,3,11,6,6,16,12,2,2,0,0,12,12,3,7,39.0,61.0,1,0,0,1
4484,18,3.6,3.5,2.05,2015,5,5,5,2,10,9,1,0,0,0,13,22,3,4,35.0,65.0,0,0,0,1
4485,18,3.25,3.2,2.3,2015,4,8,8,2,13,16,1,2,0,0,9,22,1,12,42.0,58.0,0,0,0,1
4486,18,1.91,3.4,4.5,2015,1,4,3,5,9,12,1,3,0,0,6,23,0,7,58.0,42.0,0,0,0,1
4487,18,1.4,4.75,8.0,2015,9,4,3,6,4,14,1,2,0,0,11,14,9,4,59.0,41.0,0,0,0,1
4488,19,1.44,4.75,8.0,2015,7,7,8,3,7,7,2,0,0,0,23,10,9,3,54.0,46.0,0,0,0,1
4489,19,2.1,3.4,4.0,2015,5,5,8,1,10,17,3,2,0,0,23,9,7,4,54.0,46.0,1,0,0,1
4490,19,1.95,3.6,4.2,2015,3,3,9,2,10,12,2,1,0,0,21,8,6,2,51.0,49.0,1,0,0,1
4491,19,4.33,4.0,1.85,2015,5,12,6,6,11,8,1,3,0,0,23,30,1,13,39.0,61.0,1,1,0,0
4492,19,2.6,3.3,3.0,2015,6,3,5,5,16,6,4,2,0,0,23,10,5,3,67.0,33.0,1,0,1,0
4493,19,2.05,3.6,3.8,2015,3,4,4,4,10,20,2,5,0,0,10,15,3,7,48.0,52.0,0,0,0,1
4494,19,5.5,3.9,1.7,2015,3,8,5,9,8,16,1,3,0,0,14,11,6,4,41.0,59.0,1,0,0,1
4495,19,3.75,3.5,2.1,2015,5,3,3,5,11,13,4,2,1,0,17,20,5,3,37.0,63.0,1,0,0,1
4496,19,2.2,3.25,3.75,2015,15,4,5,4,7,13,0,0,0,0,24,15,18,6,52.0,48.0,0,0,0,1
4497,19,3.6,3.4,2.2,2015,4,5,7,9,6,12,1,3,0,0,13,28,4,7,53.0,47.0,0,0,0,1
4498,2,5.5,3.8,1.73,2015,2,3,3,5,14,10,2,2,0,0,12,6,3,5,46.0,54.0,1,0,0,1
4499,2,5.25,3.9,1.73,2015,6,14,3,4,14,12,1,1,0,0,30,17,6,6,41.0,59.0,1,0,0,1
4500,2,1.45,4.75,8.0,2015,4,5,13,7,11,19,1,4,0,0,14,22,6,8,56.0,44.0,0,0,0,1
4501,2,2.1,3.5,3.75,2015,9,7,7,3,19,13,4,2,0,0,18,21,5,1,49.0,51.0,0,0,1,0
4502,2,1.95,3.6,4.33,2015,9,5,6,2,13,10,4,2,0,0,30,10,9,9,55.0,45.0,1,0,0,1
4503,2,2.5,3.3,3.1,2015,2,9,3,4,7,7,1,2,0,0,9,15,6,6,45.0,55.0,1,0,0,1
4504,2,1.95,3.6,4.33,2015,9,2,7,2,11,9,2,2,0,0,14,8,4,4,67.0,33.0,0,0,0,1
4505,2,1.8,3.75,5.0,2015,10,7,3,6,17,11,2,2,0,0,11,19,4,3,52.0,48.0,1,0,0,1
4506,2,2.3,3.4,3.4,2015,10,1,7,4,13,10,1,2,0,0,22,10,2,4,65.0,35.0,1,0,0,1
4507,2,2.25,3.5,3.4,2015,6,5,4,4,11,12,1,3,1,0,20,10,8,4,68.0,32.0,1,0,0,1
4508,20,1.29,6.5,11.0,2016,4,7,10,5,10,8,2,2,0,0,19,26,7,4,51.0,49.0,0,0,1,0
4509,20,3.8,3.5,2.1,2016,5,5,3,4,12,15,3,0,0,0,23,9,5,7,39.0,61.0,1,1,0,0
4510,20,2.8,3.5,2.63,2016,8,11,4,6,8,11,1,2,0,0,17,24,4,4,40.0,60.0,1,0,0,1
4511,20,1.91,3.75,4.33,2016,6,4,11,5,9,5,1,1,0,1,26,9,7,1,52.0,48.0,1,0,0,1
4512,20,1.55,4.2,7.0,2016,10,5,6,3,14,10,2,1,0,0,18,11,4,2,56.0,44.0,0,0,1,0
4513,20,3.2,3.4,2.4,2016,3,5,7,5,10,7,1,1,0,0,13,23,4,9,41.0,59.0,0,0,0,1
4514,20,2.5,3.25,3.2,2016,5,3,6,5,8,12,3,3,0,0,10,7,3,3,45.0,55.0,0,0,0,1
4515,20,5.0,4.0,1.75,2016,3,6,6,9,5,10,1,0,0,0,15,13,4,5,48.0,52.0,1,1,0,0
4516,20,2.8,3.2,2.8,2016,6,9,6,0,7,15,1,1,0,1,23,16,4,6,46.0,54.0,0,0,0,1
4517,20,4.0,3.5,2.05,2016,6,12,7,11,12,8,1,1,0,0,14,27,3,9,35.0,65.0,0,0,0,1
4518,21,3.2,3.25,2.45,2016,6,2,6,6,16,9,2,1,0,0,15,13,9,0,52.0,48.0,0,0,0,1
4519,21,2.0,3.6,4.0,2016,7,3,3,5,8,5,1,1,0,0,7,13,4,7,48.0,52.0,1,0,0,1
4520,21,1.8,3.6,5.25,2016,6,2,4,4,9,13,0,2,1,0,7,10,8,6,52.0,48.0,1,0,0,1
4521,21,2.88,3.4,2.6,2016,11,4,9,7,9,7,2,0,0,0,26,4,9,3,59.0,41.0,1,1,0,0
4522,21,1.44,4.5,9.0,2016,6,5,9,6,13,8,3,3,0,0,10,21,7,7,62.0,38.0,1,0,1,0
4523,21,1.53,4.75,6.0,2016,12,4,10,3,5,6,0,1,0,0,40,10,12,5,55.0,45.0,1,0,1,0
4524,21,5.0,3.7,1.8,2016,6,3,4,5,10,12,1,3,0,0,21,12,5,3,54.0,46.0,1,1,0,0
4525,21,1.95,3.5,4.33,2016,6,4,7,1,9,11,1,2,0,0,24,16,8,1,50.0,50.0,0,0,0,1
4526,21,2.05,3.3,4.2,2016,5,1,6,3,5,8,0,1,0,1,27,12,7,3,64.0,36.0,0,0,0,1
4527,21,1.75,3.8,5.25,2016,12,5,9,4,13,10,1,0,0,0,25,17,16,8,62.0,38.0,1,0,0,1
4528,22,3.6,3.4,2.2,2016,8,6,4,4,13,15,3,2,0,0,30,10,3,4,57.0,43.0,1,0,0,1
4529,22,1.91,3.6,4.5,2016,6,7,6,3,8,13,1,1,0,0,12,8,5,3,46.0,54.0,0,0,0,1
4530,22,1.83,3.75,4.75,2016,10,5,2,3,12,5,1,1,0,0,31,10,6,4,54.0,46.0,1,0,1,0
4531,22,2.3,3.25,3.5,2016,10,1,10,5,6,18,0,2,0,0,16,12,5,4,53.0,47.0,1,1,0,0
4532,22,1.4,5.25,8.5,2016,6,6,8,4,11,10,0,2,0,0,10,19,5,6,51.0,49.0,0,0,1,0
4533,22,2.5,3.4,3.0,2016,14,4,9,4,9,4,1,0,0,0,9,19,3,3,49.0,51.0,0,0,0,1
4534,22,1.73,3.75,5.5,2016,5,2,2,7,10,11,0,0,0,0,16,19,1,3,57.0,43.0,0,0,0,1
4535,22,4.33,3.6,1.95,2016,8,6,4,3,16,10,0,0,0,0,18,8,6,6,45.0,55.0,1,0,0,1
4536,22,2.38,3.25,3.4,2016,3,5,4,8,8,11,2,2,0,0,28,24,6,3,57.0,43.0,0,0,0,1
4537,22,1.36,5.25,9.5,2016,12,1,9,3,8,13,0,2,0,0,26,10,11,3,68.0,32.0,0,0,0,1
4538,23,2.1,3.5,3.9,2016,2,8,4,3,14,13,1,3,1,0,15,10,6,7,46.0,54.0,1,0,1,0
4539,23,3.6,3.5,2.15,2016,5,13,5,6,11,12,2,2,0,0,20,21,3,10,35.0,65.0,1,0,0,1
4540,23,1.73,3.8,5.5,2016,8,3,10,2,5,12,0,3,0,0,31,6,7,1,60.0,40.0,1,0,0,1
4541,23,2.1,3.5,3.8,2016,4,4,8,0,10,13,0,1,0,0,27,20,8,4,45.0,55.0,0,0,0,1
4542,23,1.91,3.5,4.75,2016,3,1,6,5,11,8,0,0,0,0,13,16,4,4,56.0,44.0,1,0,1,0
4543,23,4.33,3.5,1.95,2016,1,6,2,2,9,14,0,1,0,0,21,16,3,3,48.0,52.0,1,0,0,1
4544,23,3.0,3.4,2.5,2016,4,5,1,8,5,9,1,1,0,0,10,13,3,4,41.0,59.0,1,0,0,1
4545,23,2.05,3.5,4.0,2016,4,2,5,7,10,12,2,1,0,0,16,26,2,7,52.0,48.0,0,0,0,1
4546,23,2.1,3.3,4.0,2016,1,8,4,7,7,13,0,1,0,0,17,24,2,6,39.0,61.0,1,0,0,1
4547,23,5.0,4.0,1.73,2016,2,12,6,5,11,15,2,3,0,0,18,8,5,2,47.0,53.0,1,1,0,0
4548,24,1.75,3.75,5.25,2016,15,10,6,3,10,20,2,1,0,0,23,13,13,3,67.0,33.0,1,0,1,0
4549,24,2.63,3.4,2.88,2016,7,9,4,7,6,7,0,1,0,0,13,23,3,12,63.0,37.0,0,0,0,1
